"OP_UNIQUE_CARRIER","ARR_DELAY","DISTANCE"
"UA",-20.00,1065.00
"UA",-15.00,305.00
"UA",-4.00,925.00
"UA",-3.00,2405.00
"UA",-15.00,862.00
"UA",-6.00,1400.00
"UA",-19.00,1379.00
"UA",-15.00,1911.00
"UA",-6.00,550.00
"UA",-12.00,1379.00
"UA",-8.00,1005.00
"UA",-24.00,1009.00
"UA",10.00,787.00
"UA",-16.00,862.00
"UA",-28.00,925.00
"UA",30.00,1726.00
"UA",-18.00,2447.00
"UA",-27.00,372.00
"UA",-13.00,1346.00
"UA",-28.00,1085.00
"UA",-35.00,2405.00
"UA",-6.00,862.00
"UA",3.00,1829.00
"UA",-13.00,862.00
"UA",0.00,529.00
"UA",-37.00,1065.00
"UA",-1.00,305.00
"UA",-24.00,1303.00
"UA",7.00,191.00
"UA",-9.00,934.00
"UA",-8.00,200.00
"UA",-1.00,305.00
"UA",-35.00,1068.00
"UA",-19.00,2227.00
"UA",-37.00,1123.00
"UA",-20.00,1585.00
"UA",-11.00,413.00
"UA",-15.00,719.00
"UA",-29.00,997.00
"UA",-3.00,964.00
"UA",-16.00,1068.00
"UA",-16.00,811.00
"UA",-15.00,1222.00
"UA",-23.00,140.00
"UA",-26.00,1190.00
"UA",-14.00,1725.00
"UA",14.00,2584.00
"UA",-25.00,1400.00
"UA",-11.00,2449.00
"UA",-17.00,646.00
"UA",-21.00,451.00
"UA",-30.00,1846.00
"UA",-24.00,200.00
"UA",-31.00,2565.00
"UA",-24.00,867.00
"UA",-31.00,1303.00
"UA",-11.00,854.00
"UA",-22.00,1065.00
"UA",-2.00,787.00
"UA",-17.00,1452.00
"UA",-5.00,719.00
"UA",-30.00,1911.00
"UA",-16.00,1514.00
"UA",6.00,1024.00
"UA",-17.00,967.00
"UA",-27.00,1452.00
"UA",-23.00,495.00
"UA",-5.00,1744.00
"UA",-23.00,2584.00
"UA",-27.00,192.00
"UA",-24.00,2565.00
"UA",-28.00,1744.00
"UA",-17.00,137.00
"UA",-18.00,748.00
"UA",-4.00,802.00
"UA",-9.00,1034.00
"UA",-19.00,1436.00
"UA",-15.00,1009.00
"UA",-19.00,196.00
"UA",-22.00,416.00
"UA",-16.00,837.00
"UA",-29.00,2072.00
"UA",-16.00,414.00
"UA",-4.00,966.00
"UA",-18.00,1379.00
"UA",-25.00,1123.00
"UA",-30.00,991.00
"UA",0.00,862.00
"UA",28.00,2611.00
"UA",-9.00,413.00
"UA",-16.00,1504.00
"UA",4.00,679.00
"UA",-30.00,337.00
"UA",-8.00,628.00
"UA",-36.00,836.00
"UA",-27.00,414.00
"UA",-22.00,372.00
"UA",-25.00,846.00
"UA",-27.00,977.00
"UA",-11.00,888.00
"UA",-8.00,550.00
"UA",-16.00,472.00
"UA",-18.00,108.00
"UA",16.00,937.00
"UA",-7.00,1846.00
"UA",-34.00,802.00
"UA",-34.00,746.00
"UA",-6.00,403.00
"UA",-32.00,867.00
"UA",-38.00,1754.00
"UA",-29.00,991.00
"UA",-25.00,337.00
"UA",18.00,606.00
"UA",-27.00,316.00
"UA",-23.00,1034.00
"UA",-25.00,2288.00
"UA",-17.00,802.00
"UA",-19.00,651.00
"UA",-28.00,2565.00
"UA",-29.00,534.00
"UA",-16.00,758.00
"UA",-9.00,316.00
"UA",-22.00,628.00
"UA",-12.00,888.00
"UA",-8.00,909.00
"UA",-15.00,602.00
"UA",-26.00,414.00
"UA",-16.00,2704.00
"UA",0.00,550.00
"UA",4.00,888.00
"UA",36.00,628.00
"UA",-11.00,1201.00
"UA",-22.00,853.00
"UA",1.00,1190.00
"UA",6.00,733.00
"UA",12.00,2446.00
"UA",-4.00,2454.00
"UA",-16.00,967.00
"UA",-26.00,719.00
"UA",-8.00,1506.00
"UA",-18.00,406.00
"UA",-15.00,1491.00
"UA",-17.00,2454.00
"UA",-37.00,2425.00
"UA",-24.00,2565.00
"UA",-9.00,991.00
"UA",-20.00,1620.00
"UA",-47.00,1739.00
"UA",-4.00,862.00
"UA",-9.00,1620.00
"UA",-7.00,1846.00
"UA",43.00,1062.00
"UA",-17.00,140.00
"UA",-15.00,305.00
"UA",-19.00,602.00
"UA",-18.00,1546.00
"UA",-15.00,1546.00
"UA",-14.00,967.00
"UA",-9.00,967.00
"UA",-13.00,1452.00
"UA",-22.00,811.00
"UA",-17.00,413.00
"UA",-9.00,1846.00
"UA",-14.00,679.00
"UA",-10.00,1195.00
"UA",-24.00,937.00
"UA",-19.00,414.00
"UA",-9.00,2419.00
"UA",-24.00,2565.00
"UA",-3.00,1440.00
"UA",-24.00,2398.00
"UA",4.00,1042.00
"UA",9.00,964.00
"UA",-25.00,679.00
"UA",-25.00,2288.00
"UA",-4.00,2611.00
"UA",-11.00,1379.00
"UA",-7.00,1721.00
"UA",-18.00,284.00
"UA",-24.00,2419.00
"UA",-15.00,1065.00
"UA",-23.00,826.00
"UA",-12.00,337.00
"UA",-18.00,628.00
"UA",-23.00,2486.00
"UA",-18.00,1222.00
"UA",-19.00,316.00
"UA",-25.00,200.00
"UA",-24.00,1065.00
"UA",-11.00,679.00
"UA",-19.00,1846.00
"UA",-34.00,2419.00
"UA",-22.00,1024.00
"UA",8.00,2367.00
"UA",-20.00,733.00
"UA",-22.00,447.00
"UA",-16.00,140.00
"UA",-6.00,1400.00
"UA",4.00,854.00
"UA",-11.00,1346.00
"UA",-14.00,888.00
"UA",-13.00,414.00
"UA",-8.00,1846.00
"UA",-25.00,200.00
"UA",-19.00,2425.00
"UA",-11.00,2425.00
"UA",10.00,836.00
"UA",-16.00,888.00
"UA",-21.00,224.00
"UA",-14.00,1303.00
"UA",-10.00,867.00
"UA",-18.00,1721.00
"UA",-22.00,680.00
"UA",-13.00,909.00
"UA",37.00,2007.00
"UA",-15.00,1440.00
"UA",-13.00,2227.00
"UA",-3.00,1400.00
"UA",-32.00,678.00
"UA",-13.00,1400.00
"UA",-5.00,447.00
"UA",-3.00,1744.00
"UA",-15.00,1744.00
"UA",-17.00,1506.00
"UA",42.00,1416.00
"UA",-16.00,1440.00
"UA",-3.00,1005.00
"UA",-32.00,2288.00
"UA",-7.00,1754.00
"UA",-18.00,1452.00
"UA",-22.00,1723.00
"UA",-22.00,1012.00
"UA",-7.00,1290.00
"UA",-33.00,2393.00
"UA",-20.00,1573.00
"UA",-22.00,2367.00
"UA",-25.00,2454.00
"UA",-17.00,1514.00
"UA",-19.00,1846.00
"UA",-43.00,925.00
"UA",-17.00,678.00
"UA",-21.00,2419.00
"UA",-16.00,719.00
"UA",-21.00,622.00
"UA",-4.00,1721.00
"UA",-27.00,1005.00
"UA",-29.00,2288.00
"UA",-12.00,588.00
"UA",-10.00,140.00
"UA",-20.00,1605.00
"UA",61.00,678.00
"UA",0.00,468.00
"UA",-7.00,612.00
"UA",-43.00,783.00
"UA",-35.00,612.00
"UA",10.00,837.00
"UA",-8.00,1874.00
"UA",-40.00,1721.00
"UA",-21.00,679.00
"UA",-26.00,612.00
"UA",3.00,787.00
"UA",-6.00,1744.00
"UA",-31.00,719.00
"UA",-8.00,550.00
"UA",-28.00,1709.00
"UA",-18.00,612.00
"UA",-6.00,550.00
"UA",-15.00,651.00
"UA",-18.00,363.00
"UA",-15.00,612.00
"UA",-2.00,602.00
"UA",-11.00,1969.00
"UA",-21.00,678.00
"UA",-18.00,363.00
"UA",-25.00,1754.00
"UA",-23.00,534.00
"UA",-13.00,1514.00
"UA",-14.00,622.00
"UA",-31.00,1620.00
"UA",-20.00,602.00
"UA",-10.00,853.00
"UA",-19.00,1744.00
"UA",-18.00,224.00
"UA",-16.00,413.00
"UA",14.00,1190.00
"UA",0.00,925.00
"UA",-8.00,1250.00
"UA",-24.00,1012.00
"UA",-28.00,679.00
"UA",30.00,416.00
"UA",-28.00,236.00
"UA",-44.00,2585.00
"UA",-18.00,1744.00
"UA",17.00,455.00
"UA",-18.00,802.00
"UA",-14.00,867.00
"UA",-27.00,1605.00
"UA",4.00,2139.00
"UA",-21.00,1346.00
"UA",-17.00,680.00
"UA",-8.00,628.00
"UA",4.00,602.00
"UA",17.00,224.00
"UA",7.00,1739.00
"UA",-30.00,802.00
"UA",-24.00,2548.00
"UA",-13.00,996.00
"UA",-11.00,1546.00
"UA",-18.00,678.00
"UA",-17.00,846.00
"UA",-3.00,406.00
"UA",-30.00,1620.00
"UA",-3.00,2419.00
"UA",-25.00,862.00
"UA",-17.00,628.00
"UA",-23.00,1739.00
"UA",-9.00,1400.00
"UA",2.00,414.00
"UA",97.00,1723.00
"UA",-11.00,719.00
"UA",3.00,1208.00
"UA",-38.00,991.00
"UA",-28.00,678.00
"UA",-7.00,2227.00
"UA",-12.00,2253.00
"UA",-11.00,862.00
"UA",-24.00,1436.00
"UA",-16.00,862.00
"UA",-11.00,391.00
"UA",-17.00,1452.00
"UA",-10.00,864.00
"UA",-29.00,1635.00
"UA",-12.00,2338.00
"UA",-20.00,372.00
"UA",-14.00,455.00
"UA",-28.00,2565.00
"UA",-18.00,2556.00
"UA",-13.00,888.00
"UA",-7.00,888.00
"UA",-19.00,867.00
"UA",-20.00,236.00
"UA",-15.00,191.00
"UA",-16.00,1162.00
"UA",-17.00,1725.00
"UA",-10.00,861.00
"UA",-9.00,524.00
"UA",-23.00,1703.00
"UA",-6.00,2419.00
"UA",5.00,1440.00
"UA",-1.00,1250.00
"UA",1.00,391.00
"UA",14.00,305.00
"UA",-8.00,1514.00
"UA",-15.00,1739.00
"UA",-42.00,2434.00
"UA",-20.00,1024.00
"UA",-3.00,2454.00
"UA",3.00,966.00
"UA",0.00,1605.00
"UA",-12.00,1506.00
"UA",43.00,305.00
"UA",-20.00,588.00
"UA",-31.00,733.00
"UA",-16.00,326.00
"UA",-14.00,372.00
"UA",-18.00,2565.00
"UA",41.00,1452.00
"UA",-3.00,2036.00
"UA",-3.00,2036.00
"UA",-21.00,1943.00
"UA",-32.00,282.00
"UA",-21.00,588.00
"UA",-6.00,2565.00
"UA",-18.00,447.00
"UA",-32.00,1452.00
"UA",-15.00,862.00
"UA",-14.00,1728.00
"UA",25.00,888.00
"UA",-8.00,628.00
"UA",-12.00,414.00
"UA",-35.00,524.00
"UA",-38.00,1211.00
"UA",-6.00,1325.00
"UA",-18.00,1514.00
"UA",20.00,1744.00
"UA",-6.00,1091.00
"UA",-12.00,1190.00
"UA",-31.00,1440.00
"UA",-9.00,628.00
"UA",-4.00,1041.00
"UA",-11.00,2454.00
"UA",19.00,888.00
"UA",-10.00,2704.00
"UA",-18.00,864.00
"UA",1.00,606.00
"UA",-5.00,2079.00
"UA",-19.00,2079.00
"UA",3.00,1846.00
"UA",-8.00,641.00
"UA",-5.00,888.00
"UA",-31.00,2615.00
"UA",-3.00,455.00
"UA",-23.00,826.00
"UA",-22.00,639.00
"UA",-19.00,1744.00
"UA",45.00,925.00
"UA",-21.00,1452.00
"UA",-22.00,846.00
"UA",-4.00,853.00
"UA",-6.00,888.00
"UA",-31.00,1721.00
"UA",-3.00,363.00
"UA",-37.00,1810.00
"UA",-27.00,794.00
"UA",-17.00,2486.00
"UA",57.00,649.00
"UA",-6.00,524.00
"UA",-20.00,977.00
"UA",-39.00,1795.00
"UA",-15.00,1023.00
"UA",-8.00,606.00
"UA",-24.00,1754.00
"UA",-15.00,628.00
"UA",-30.00,1514.00
"UA",39.00,337.00
"UA",-17.00,679.00
"UA",-18.00,363.00
"UA",50.00,964.00
"UA",-26.00,337.00
"UA",-28.00,2704.00
"UA",-21.00,455.00
"UA",-3.00,783.00
"UA",-21.00,533.00
"UA",-31.00,680.00
"UA",9.00,1874.00
"UA",-9.00,862.00
"UA",-19.00,1085.00
"UA",-30.00,2367.00
"UA",-26.00,937.00
"UA",2.00,2704.00
"UA",-12.00,337.00
"UA",-15.00,1514.00
"UA",-20.00,1005.00
"UA",-24.00,967.00
"UA",-17.00,763.00
"UA",-1.00,733.00
"UA",-25.00,1211.00
"UA",-2.00,2419.00
"UA",-9.00,679.00
"UA",-35.00,1005.00
"UA",-26.00,775.00
"UA",-21.00,804.00
"UA",-13.00,862.00
"UA",-24.00,758.00
"UA",-28.00,1265.00
"UA",15.00,2486.00
"UA",-9.00,991.00
"UA",-30.00,2454.00
"UA",-15.00,337.00
"UA",-16.00,2565.00
"UA",-35.00,862.00
"UA",-20.00,2288.00
"UA",-25.00,909.00
"UA",-22.00,2419.00
"UA",41.00,1024.00
"UA",-23.00,1620.00
"UA",-26.00,1620.00
"UA",-25.00,1635.00
"UA",-16.00,846.00
"UA",-4.00,1452.00
"UA",-29.00,804.00
"UA",-7.00,447.00
"UA",-16.00,854.00
"UA",-34.00,925.00
"UA",-21.00,1012.00
"UA",-9.00,2398.00
"UA",-18.00,414.00
"UA",-14.00,1546.00
"UA",-20.00,862.00
"UA",-18.00,550.00
"UA",-16.00,406.00
"UA",-19.00,447.00
"UA",-28.00,1846.00
"UA",-15.00,413.00
"UA",-7.00,474.00
"UA",-28.00,1754.00
"UA",-7.00,406.00
"UA",-28.00,1635.00
"UA",-4.00,316.00
"UA",-30.00,3365.00
"UA",-8.00,349.00
"UA",-26.00,937.00
"UA",-13.00,2446.00
"UA",-10.00,758.00
"UA",-25.00,1208.00
"UA",-32.00,1065.00
"UA",1.00,925.00
"UA",-24.00,420.00
"UA",-44.00,2398.00
"UA",-5.00,937.00
"UA",-30.00,447.00
"UA",-13.00,3414.00
"UA",-16.00,2447.00
"UA",16.00,282.00
"UA",54.00,421.00
"UA",-18.00,787.00
"UA",17.00,1009.00
"UA",49.00,316.00
"UA",-23.00,337.00
"UA",2.00,1416.00
"UA",-16.00,862.00
"UA",162.00,299.00
"UA",207.00,200.00
"UA",11.00,305.00
"UA",-8.00,414.00
"UA",-4.00,628.00
"UA",-12.00,977.00
"UA",171.00,748.00
"UA",-16.00,2227.00
"UA",-10.00,1068.00
"UA",20.00,854.00
"UA",19.00,414.00
"UA",-5.00,1721.00
"UA",33.00,997.00
"UA",2.00,2454.00
"UA",5.00,651.00
"UA",2.00,495.00
"UA",3.00,372.00
"UA",-16.00,334.00
"UA",155.00,612.00
"UA",6.00,1303.00
"UA",11.00,200.00
"UA",-20.00,1005.00
"UA",105.00,421.00
"UA",244.00,372.00
"UA",-14.00,2161.00
"UA",-5.00,964.00
"UA",12.00,1379.00
"UA",2.00,862.00
"UA",1.00,1325.00
"UA",51.00,2133.00
"UA",71.00,719.00
"UA",-27.00,1726.00
"UA",87.00,612.00
"UA",-17.00,550.00
"UA",-12.00,1440.00
"UA",-2.00,888.00
"UA",43.00,937.00
"UA",-41.00,2454.00
"UA",-15.00,861.00
"UA",15.00,867.00
"UA",-10.00,337.00
"UA",-10.00,2227.00
"UA",-22.00,2425.00
"UA",-5.00,120.00
"UA",77.00,266.00
"UA",-14.00,1723.00
"UA",-20.00,934.00
"UA",-23.00,708.00
"UA",-8.00,2565.00
"UA",55.00,2227.00
"UA",122.00,997.00
"UA",-10.00,763.00
"UA",-16.00,1379.00
"UA",111.00,612.00
"UA",-9.00,861.00
"UA",69.00,1416.00
"UA",73.00,867.00
"UA",14.00,1167.00
"UA",-18.00,224.00
"UA",-10.00,1023.00
"UA",-7.00,1065.00
"UA",-11.00,2338.00
"UA",-4.00,1635.00
"UA",-4.00,1068.00
"UA",-7.00,1208.00
"UA",58.00,1023.00
"UA",5.00,2133.00
"UA",133.00,200.00
"UA",-4.00,641.00
"UA",19.00,733.00
"UA",-14.00,909.00
"UA",-13.00,120.00
"UA",-7.00,967.00
"UA",-9.00,1635.00
"UA",8.00,1023.00
"UA",168.00,1085.00
"UA",57.00,2227.00
"UA",-4.00,140.00
"UA",8.00,1400.00
"UA",25.00,2400.00
"UA",14.00,329.00
"UA",15.00,1235.00
"UA",-17.00,305.00
"UA",2.00,937.00
"UA",6.00,120.00
"UA",-16.00,977.00
"UA",-20.00,802.00
"UA",80.00,1608.00
"UA",54.00,2402.00
"UA",1.00,1379.00
"UA",28.00,337.00
"UA",-4.00,1091.00
"UA",41.00,719.00
"UA",-6.00,2398.00
"UA",-26.00,1024.00
"UA",,612.00
"UA",25.00,1416.00
"UA",-8.00,299.00
"UA",-7.00,925.00
"UA",150.00,733.00
"UA",3.00,2556.00
"UA",28.00,1085.00
"UA",-6.00,1346.00
"UA",-7.00,414.00
"UA",96.00,1023.00
"UA",-10.00,2565.00
"UA",-2.00,191.00
"UA",54.00,692.00
"UA",-19.00,1504.00
"UA",8.00,964.00
"UA",-25.00,1607.00
"UA",7.00,2454.00
"UA",63.00,1197.00
"UA",15.00,191.00
"UA",56.00,2434.00
"UA",-14.00,1034.00
"UA",-24.00,966.00
"UA",37.00,414.00
"UA",-25.00,1440.00
"UA",-15.00,612.00
"UA",59.00,326.00
"UA",125.00,1372.00
"UA",80.00,2227.00
"UA",-13.00,967.00
"UA",-6.00,1744.00
"UA",-9.00,2556.00
"UA",9.00,3302.00
"UA",16.00,140.00
"UA",-11.00,1023.00
"UA",53.00,200.00
"UA",17.00,421.00
"UA",-3.00,1440.00
"UA",-35.00,1182.00
"UA",17.00,937.00
"UA",-7.00,1065.00
"UA",4.00,1182.00
"UA",10.00,414.00
"UA",81.00,316.00
"UA",-8.00,2704.00
"UA",-19.00,948.00
"UA",-18.00,1235.00
"UA",65.00,1416.00
"UA",6.00,236.00
"UA",-6.00,2402.00
"UA",-17.00,414.00
"UA",15.00,925.00
"UA",8.00,2007.00
"UA",-27.00,2504.00
"UA",-9.00,2615.00
"UA",4.00,337.00
"UA",-14.00,316.00
"UA",15.00,262.00
"UA",-28.00,1182.00
"UA",-17.00,925.00
"UA",-15.00,2338.00
"UA",0.00,2565.00
"UA",-2.00,337.00
"UA",79.00,583.00
"UA",95.00,1416.00
"UA",-20.00,1303.00
"UA",5.00,678.00
"UA",-20.00,2486.00
"UA",29.00,200.00
"UA",2.00,680.00
"UA",1.00,2338.00
"UA",-15.00,413.00
"UA",-12.00,1012.00
"UA",-2.00,948.00
"UA",82.00,612.00
"UA",7.00,1012.00
"UA",-30.00,1605.00
"UA",11.00,2454.00
"UA",-7.00,2052.00
"UA",-11.00,925.00
"UA",76.00,1597.00
"UA",97.00,1416.00
"UA",-7.00,1597.00
"UA",20.00,191.00
"UA",-2.00,867.00
"UA",-9.00,299.00
"UA",5.00,719.00
"UA",165.00,1208.00
"UA",9.00,191.00
"UA",93.00,1065.00
"UA",-7.00,966.00
"UA",1.00,746.00
"UA",-8.00,2454.00
"UA",3.00,224.00
"UA",-2.00,1379.00
"UA",11.00,1721.00
"UA",29.00,1208.00
"UA",0.00,854.00
"UA",12.00,305.00
"UA",90.00,1197.00
"UA",-1.00,1379.00
"UA",37.00,1208.00
"UA",-20.00,140.00
"UA",-14.00,787.00
"UA",-6.00,1597.00
"UA",-10.00,421.00
"UA",-3.00,2556.00
"UA",-10.00,854.00
"UA",-22.00,776.00
"UA",-22.00,802.00
"UA",-30.00,1065.00
"UA",-9.00,2556.00
"UA",-23.00,3414.00
"UA",-13.00,2133.00
"UA",-16.00,550.00
"UA",-9.00,651.00
"UA",-24.00,1846.00
"UA",20.00,1290.00
"UA",-21.00,776.00
"UA",-8.00,651.00
"UA",125.00,416.00
"UA",-12.00,1721.00
"UA",-8.00,2504.00
"UA",-7.00,2227.00
"UA",,447.00
"UA",39.00,200.00
"UA",-26.00,1635.00
"UA",-4.00,985.00
"UA",-14.00,826.00
"UA",461.00,483.00
"UA",-22.00,862.00
"UA",9.00,1190.00
"UA",82.00,997.00
"UA",27.00,1120.00
"UA",-1.00,862.00
"UA",14.00,733.00
"UA",-15.00,1744.00
"UA",3.00,862.00
"UA",-2.00,370.00
"UA",16.00,964.00
"UA",-8.00,337.00
"UA",-2.00,1005.00
"UA",4.00,1222.00
"UA",-8.00,719.00
"UA",19.00,2419.00
"UA",-2.00,2398.00
"UA",-21.00,1023.00
"UA",47.00,1608.00
"UA",-12.00,977.00
"UA",-6.00,678.00
"UA",10.00,1379.00
"UA",48.00,651.00
"UA",36.00,1416.00
"UA",35.00,733.00
"UA",-36.00,2454.00
"UA",-30.00,1703.00
"UA",82.00,1065.00
"UA",9.00,316.00
"UA",61.00,1208.00
"UA",-35.00,956.00
"UA",3.00,925.00
"UA",-6.00,2556.00
"UA",-15.00,334.00
"UA",-13.00,1635.00
"UA",-3.00,2447.00
"UA",-12.00,2139.00
"UA",32.00,2425.00
"UA",141.00,937.00
"UA",25.00,2454.00
"UA",-6.00,1379.00
"UA",-21.00,861.00
"UA",-15.00,1346.00
"UA",48.00,606.00
"UA",118.00,1023.00
"UA",-1.00,794.00
"UA",-21.00,925.00
"UA",97.00,937.00
"UA",57.00,733.00
"UA",7.00,305.00
"UA",-7.00,1346.00
"UA",-22.00,1325.00
"UA",-20.00,2434.00
"UA",-13.00,2253.00
"UA",9.00,925.00
"UA",1.00,533.00
"UA",26.00,2405.00
"UA",4.00,862.00
"UA",33.00,1400.00
"UA",9.00,1379.00
"UA",-7.00,349.00
"UA",3.00,1911.00
"UA",29.00,550.00
"UA",670.00,2425.00
"UA",-8.00,1379.00
"UA",32.00,1005.00
"UA",47.00,1009.00
"UA",44.00,787.00
"UA",-12.00,862.00
"UA",-17.00,925.00
"UA",-15.00,1726.00
"UA",-27.00,2447.00
"UA",-38.00,2052.00
"UA",-18.00,854.00
"UA",-6.00,1379.00
"UA",0.00,2434.00
"UA",-3.00,372.00
"UA",-17.00,1346.00
"UA",20.00,1085.00
"UA",-37.00,2405.00
"UA",1.00,862.00
"UA",147.00,416.00
"UA",-1.00,1829.00
"UA",-13.00,862.00
"UA",-19.00,529.00
"UA",40.00,1065.00
"UA",-15.00,305.00
"UA",2.00,1303.00
"UA",-9.00,191.00
"UA",-25.00,934.00
"UA",-7.00,200.00
"UA",-16.00,1400.00
"UA",38.00,1597.00
"UA",-14.00,305.00
"UA",83.00,1068.00
"UA",18.00,2434.00
"UA",66.00,2227.00
"UA",-8.00,533.00
"UA",-10.00,1123.00
"UA",-27.00,2288.00
"UA",137.00,413.00
"UA",-10.00,719.00
"UA",-23.00,997.00
"UA",-14.00,964.00
"UA",11.00,1068.00
"UA",-7.00,811.00
"UA",5.00,1222.00
"UA",-16.00,140.00
"UA",-3.00,326.00
"UA",7.00,2065.00
"UA",-6.00,550.00
"UA",-17.00,414.00
"UA",-23.00,612.00
"UA",-14.00,1726.00
"UA",-22.00,1744.00
"UA",139.00,1725.00
"UA",17.00,2584.00
"UA",4.00,2449.00
"UA",-17.00,1379.00
"UA",27.00,867.00
"UA",-9.00,689.00
"UA",-13.00,646.00
"UA",-10.00,451.00
"UA",17.00,1846.00
"UA",83.00,200.00
"UA",17.00,2565.00
"UA",92.00,867.00
"UA",10.00,1303.00
"UA",5.00,854.00
"UA",-17.00,1065.00
"UA",-14.00,787.00
"UA",-9.00,1452.00
"UA",0.00,719.00
"UA",22.00,316.00
"UA",381.00,733.00
"UA",81.00,1911.00
"UA",-4.00,1514.00
"UA",-6.00,1024.00
"UA",-12.00,967.00
"UA",-21.00,414.00
"UA",12.00,305.00
"UA",-3.00,1452.00
"UA",2.00,495.00
"UA",33.00,1744.00
"UA",0.00,2584.00
"UA",-17.00,192.00
"UA",-19.00,2565.00
"UA",-7.00,1744.00
"UA",-3.00,137.00
"UA",0.00,748.00
"UA",61.00,802.00
"UA",-20.00,1034.00
"UA",-37.00,1436.00
"UA",-14.00,1009.00
"UA",-4.00,2288.00
"UA",25.00,196.00
"UA",48.00,416.00
"UA",-10.00,837.00
"UA",-17.00,2072.00
"UA",0.00,414.00
"UA",-22.00,1416.00
"UA",8.00,966.00
"UA",13.00,1379.00
"UA",-8.00,1123.00
"UA",3.00,589.00
"UA",11.00,991.00
"UA",-3.00,862.00
"UA",0.00,2611.00
"UA",78.00,413.00
"UA",0.00,1504.00
"UA",107.00,679.00
"UA",16.00,337.00
"UA",-12.00,862.00
"UA",-14.00,337.00
"UA",-18.00,628.00
"UA",-16.00,836.00
"UA",25.00,414.00
"UA",9.00,372.00
"UA",-15.00,846.00
"UA",-7.00,977.00
"UA",24.00,550.00
"UA",-14.00,472.00
"UA",-18.00,108.00
"UA",-26.00,2065.00
"UA",-1.00,937.00
"UA",-9.00,1846.00
"UA",5.00,802.00
"UA",104.00,746.00
"UA",15.00,403.00
"UA",75.00,867.00
"UA",2.00,1754.00
"UA",-23.00,991.00
"UA",46.00,337.00
"UA",-15.00,606.00
"UA",-10.00,316.00
"UA",35.00,1034.00
"UA",21.00,2288.00
"UA",-10.00,802.00
"UA",-8.00,651.00
"UA",58.00,2565.00
"UA",-11.00,534.00
"UA",1.00,758.00
"UA",-12.00,316.00
"UA",9.00,867.00
"UA",-21.00,628.00
"UA",-7.00,888.00
"UA",0.00,909.00
"UA",24.00,602.00
"UA",-17.00,802.00
"UA",5.00,414.00
"UA",48.00,2704.00
"UA",-13.00,550.00
"UA",-7.00,888.00
"UA",-5.00,628.00
"UA",-21.00,1201.00
"UA",-17.00,853.00
"UA",-16.00,1190.00
"UA",-14.00,733.00
"UA",-2.00,1846.00
"UA",25.00,416.00
"UA",-11.00,2446.00
"UA",114.00,409.00
"UA",-19.00,967.00
"UA",14.00,719.00
"UA",40.00,1506.00
"UA",15.00,406.00
"UA",-15.00,1491.00
"UA",16.00,2454.00
"UA",-15.00,2425.00
"UA",-9.00,862.00
"UA",-13.00,1605.00
"UA",-34.00,2565.00
"UA",18.00,2565.00
"UA",24.00,991.00
"UA",-16.00,1620.00
"UA",-10.00,1739.00
"UA",-4.00,862.00
"UA",-19.00,1620.00
"UA",-10.00,1846.00
"UA",-7.00,925.00
"UA",-12.00,1062.00
"UA",-8.00,140.00
"UA",-19.00,305.00
"UA",40.00,602.00
"UA",-33.00,1546.00
"UA",21.00,1546.00
"UA",3.00,967.00
"UA",33.00,862.00
"UA",78.00,447.00
"UA",64.00,967.00
"UA",-21.00,1452.00
"UA",-13.00,811.00
"UA",47.00,413.00
"UA",-13.00,1846.00
"UA",-23.00,679.00
"UA",15.00,1195.00
"UA",-5.00,337.00
"UA",21.00,937.00
"UA",-23.00,802.00
"UA",-13.00,414.00
"UA",-7.00,2419.00
"UA",46.00,2565.00
"UA",-2.00,1440.00
"UA",5.00,2398.00
"UA",-3.00,1042.00
"UA",27.00,964.00
"UA",21.00,679.00
"UA",-51.00,2288.00
"UA",-32.00,2611.00
"UA",-9.00,1379.00
"UA",-33.00,602.00
"UA",-10.00,284.00
"UA",-11.00,844.00
"UA",-3.00,1452.00
"UA",-41.00,2419.00
"UA",68.00,1065.00
"UA",-19.00,853.00
"UA",15.00,826.00
"UA",105.00,337.00
"UA",-11.00,628.00
"UA",-4.00,2486.00
"UA",28.00,1846.00
"UA",70.00,1400.00
"UA",-1.00,1222.00
"UA",20.00,966.00
"UA",-3.00,316.00
"UA",36.00,200.00
"UA",-12.00,1065.00
"UA",9.00,679.00
"UA",1.00,2419.00
"UA",265.00,1452.00
"UA",2.00,1024.00
"UA",13.00,2367.00
"UA",8.00,733.00
"UA",157.00,733.00
"UA",-14.00,447.00
"UA",162.00,416.00
"UA",46.00,140.00
"UA",11.00,409.00
"UA",-24.00,1400.00
"UA",-12.00,854.00
"UA",3.00,1346.00
"UA",-4.00,888.00
"UA",47.00,414.00
"UA",-11.00,1846.00
"UA",32.00,200.00
"UA",,2425.00
"UA",87.00,1569.00
"UA",19.00,836.00
"UA",-5.00,888.00
"UA",109.00,746.00
"UA",-10.00,224.00
"UA",-1.00,1303.00
"UA",22.00,867.00
"UA",32.00,1721.00
"UA",9.00,680.00
"UA",-16.00,909.00
"UA",-15.00,2007.00
"UA",-12.00,1440.00
"UA",-6.00,2227.00
"UA",46.00,1400.00
"UA",95.00,678.00
"UA",-2.00,1400.00
"UA",28.00,447.00
"UA",42.00,1400.00
"UA",-4.00,1744.00
"UA",3.00,912.00
"UA",1.00,1506.00
